,Date,Open,High,Low,Close,Volume,homes,site,property,building,Barratt Developments,developments
986,2020-11-24,645.943291913689,652.2818588191209,634.3069798407896,638.6142578125,3226303,83,92,91,90,47,75
987,2020-11-25,637.2277426210944,640.206881845145,616.4292003654742,630.0968017578125,4125443,80,90,82,84,0,82
988,2020-11-26,630.6909805571331,633.8602941176471,612.8636597850743,622.9658203125,3217362,74,91,73,75,0,71
989,2020-11-27,619.4003803379395,623.3620071761749,603.7519059672074,622.9658203125,7838487,81,91,73,72,48,52
990,2020-11-30,616.6272184289871,631.8795065602949,613.2262013041204,614.0521850585938,10984459,88,90,92,92,47,68
991,2020-12-01,621.1831194420938,650.3010413294486,617.4195859198734,649.5087280273438,4225151,82,98,100,98,0,66
992,2020-12-02,643.7643668510233,647.1317738728648,625.3428260717532,642.5758666992188,4700868,85,92,99,98,0,75
993,2020-12-03,639.802778118045,653.4703795544793,637.425777672738,652.8761596679688,3810547,84,98,98,100,45,74
994,2020-12-04,650.3010542635866,667.7322495047399,643.170173953184,647.329833984375,7032214,81,97,96,94,46,72
995,2020-12-07,643.5662899650338,647.1317905121248,605.3366138381431,624.9466552734375,3717077,84,98,99,95,44,73
996,2020-12-08,624.3524428100441,634.8507302378694,608.3811062348251,619.99462890625,2636467,82,94,96,99,0,67
997,2020-12-09,622.3716561455948,636.8315712189237,620.5888755491941,624.7485961914062,4596113,81,98,97,98,45,64
998,2020-12-10,619.0042464605012,621.4861875104207,592.4613564622016,592.8574829101562,3707942,83,95,97,98,0,75
999,2020-12-11,591.6690397688216,593.0555730032676,572.257030439879,577.8033447265625,4047426,83,96,92,97,46,78
1000,2020-12-14,595.0363430548766,612.8636639480299,590.0843094734452,599.790283203125,3338439,81,98,98,96,0,100
1001,2020-12-15,609.4963147810762,617.2214750452122,598.6018409484251,615.2406616210938,4128338,82,100,98,94,0,74
1002,2020-12-16,618.4100150151895,645.1509979629059,614.0522010216347,643.764404296875,7388057,81,95,94,98,45,84
1003,2020-12-17,648.9145316211765,655.0550657213194,634.7180563713725,643.764404296875,3400030,80,92,93,97,45,74
1004,2020-12-18,633.464149648272,646.9337180694938,631.2853031011269,643.764404296875,4965964,81,90,89,89,48,63
1005,2020-12-21,624.946640371551,646.6820902917618,600.5826592373928,630.2948608398438,3730852,85,89,87,91,0,59
1006,2020-12-22,634.0584194240762,646.7356138537955,632.8699192229332,642.7739868164062,1493630,79,87,88,79,0,54
1007,2020-12-23,648.1221922930639,671.2976736483611,624.9466504881368,669.5149536132812,3091785,76,87,80,79,48,63
1008,2020-12-24,681.20174786945,693.0866288225069,676.8439944564408,681.3998413085938,1582041,73,74,67,68,0,45
1009,2020-12-29,687.3422861714354,697.8405735671121,673.4765916377177,675.0612182617188,3050992,93,91,93,89,95,69
1010,2020-12-30,669.5149621823415,686.6193060778344,669.1187753029731,673.6746826171875,1427455,96,87,90,88,0,52
1011,2020-12-31,666.74182339473,672.2880769084416,655.055036058933,663.572509765625,1071459,97,79,80,76,0,33
1012,2021-01-04,677.240141230386,678.0324545611327,638.6142769725735,643.764404296875,2021161,84,94,95,38,91,84
1013,2021-01-05,636.4353343951983,654.8569356657474,636.4353343951983,651.6876220703125,2371451,82,95,94,40,0,67
1014,2021-01-06,653.6684665420586,676.4478221942818,648.0825578655148,666.93994140625,8235357,77,94,92,100,45,82
1015,2021-01-07,677.8344118652436,687.4611365728308,663.5725303173757,682.3902587890625,6891836,77,93,91,93,0,71
1016,2021-01-08,699.6233273346909,718.6390878942589,693.5718963671011,713.0928344726562,7760089,79,92,92,54,46,67
1017,2021-01-11,713.0928751337376,714.2813753488869,688.1346124141303,694.275146484375,2780178,82,92,96,44,43,69
1018,2021-01-12,696.652151263894,704.9715319226132,679.9607987662697,683.3806762695312,2863662,82,100,91,45,0,88
1019,2021-01-13,686.7480713667528,691.5020117234621,663.7042487562205,668.72265625,4355654,81,98,97,45,91,91
1020,2021-01-14,673.4765855434747,690.1154067434462,665.1571447186737,689.125,4198707,83,93,94,42,0,90
1021,2021-01-15,686.1538139879502,694.275161779145,681.2017800237622,688.9269409179688,3161072,85,91,92,42,92,72
1022,2021-01-18,688.3326824481338,701.6041569082807,685.3892086162812,695.463623046875,1684981,91,92,93,42,0,86
1023,2021-01-19,698.2367354550074,702.3964557561544,686.5499482848352,688.53076171875,2219757,88,97,99,45,44,86
1024,2021-01-20,691.898140831318,700.1601546749464,691.1058275104098,696.057861328125,3281129,80,91,95,45,0,76
1025,2021-01-21,698.2367737694141,701.8022139662562,690.7097064873556,698.8309936523438,1876974,82,92,97,42,89,83
1026,2021-01-22,700.0194957388536,700.0194957388536,675.0612329453544,686.5499877929688,2979147,85,91,99,43,46,76
1027,2021-01-25,688.3326776718295,692.8885244521078,675.2592967397911,680.409423828125,3906163,86,91,99,41,0,91
1028,2021-01-26,682.7864346143807,693.0866284991123,673.6706907890849,676.843994140625,4408934,87,97,97,40,0,80
1029,2021-01-27,673.4765697337964,678.230509900815,654.2626551821277,668.5245361328125,5234847,87,96,99,40,0,72
1030,2021-01-28,656.243472322025,669.7130400624116,648.1221855303318,657.6300659179688,10020601,86,97,100,40,45,84
1031,2021-01-29,646.3394148986431,652.9553851231935,631.87950066209,632.6718139648438,18234640,80,92,95,40,0,100
1032,2021-02-01,639.4065475113251,665.1571219598545,635.7064257649814,656.6396484375,2787168,84,95,100,91,90,90
1033,2021-02-02,659.6109125297266,673.2785139426684,655.8473788724865,669.7130737304688,1680654,86,97,97,95,45,72
1034,2021-02-03,668.524568054378,681.249336448528,666.93994140625,666.93994140625,2185179,89,94,95,97,45,91
1035,2021-02-04,669.7130567914921,696.65213249556,669.7130567914921,682.7864379882812,6855011,86,93,100,100,0,83
1036,2021-02-05,689.3230874504841,706.1976620621821,685.7576473849025,703.1887817382812,7316715,88,92,89,90,94,83
1037,2021-02-08,695.8597698813827,705.9619309884234,684.1729821279806,688.3327026367188,3145706,85,91,91,93,89,89
1038,2021-02-09,686.748054912314,696.6521222721708,684.7672414403428,690.90771484375,4352997,84,94,98,95,45,100
1039,2021-02-10,689.3230698529411,691.7000701357337,662.3839952630155,673.4765625,7042391,86,92,94,93,45,84
1040,2021-02-11,671.8919518402527,672.6842651367186,657.828164141869,672.6842651367188,3887076,82,95,91,92,46,82
1041,2021-02-12,670.307248939486,679.2209093255155,665.355215391692,673.4765625,1801578,85,88,86,89,48,66
1042,2021-02-15,678.2305580707379,701.4061011491887,676.8440248337641,696.6521606445312,4787343,89,92,94,87,0,95
1043,2021-02-16,699.8213860383123,705.3677001133861,682.8597032342761,687.34228515625,1744687,86,90,94,89,0,73
1044,2021-02-17,685.5595364465432,687.5403498656609,669.5149356617646,673.4765625,5965980,88,95,92,96,0,99
1045,2021-02-18,668.5245849671767,679.8152465820312,668.5245849671767,679.8152465820312,2645283,87,97,91,97,46,85
1046,2021-02-19,681.9940716588948,686.3518855885158,674.0708175684069,677.8344116210938,2671556,90,91,91,90,47,82
1047,2021-02-22,666.7418332453143,676.843994140625,660.5814718537131,676.843994140625,2275758,91,98,93,97,44,84
1048,2021-02-23,675.6555123212175,683.1825796127189,665.8524559310131,677.438232421875,2077076,86,100,97,95,91,85
1049,2021-02-24,671.6938550147011,694.869336179957,669.118761252142,688.1345825195312,4478662,86,91,98,96,0,91
1050,2021-02-25,686.153761546685,688.3326684143252,666.9399075038897,671.69384765625,2129279,89,93,99,95,0,99
1051,2021-02-26,660.0070585456564,671.2976588181514,650.8953046847741,658.0262451171875,4529912,87,91,95,87,47,78
1052,2021-03-01,673.4765729931501,701.207961292868,673.4765729931501,691.3038940429688,3524624,88,93,96,97,0,94
1053,2021-03-02,689.5211721717925,695.0674256369545,674.2688844681536,677.6362915039062,3007471,87,95,95,99,60,75
1054,2021-03-03,681.597937044508,725.5719604492186,678.23748162414,725.5719604492188,8222925,88,95,100,96,100,88
1055,2021-03-04,716.8564185028292,724.3835463345114,707.1504441050396,712.1024780273438,3645376,86,90,96,94,0,86
1056,2021-03-05,703.1888061835267,720.1118619866373,700.8118057574197,706.5562133789062,2890470,85,89,92,93,21,83
1057,2021-03-08,714.8755963342101,733.8914184570312,704.971528608744,733.8914184570312,10719681,89,92,92,94,20,99
1058,2021-03-09,734.8818261926731,752.7091481218754,731.8432649808767,743.003173828125,2811780,86,92,100,99,0,79
1059,2021-03-10,743.0031853400261,756.8688803886816,736.4664642615943,753.1053466796875,2743243,86,93,97,93,39,87
1060,2021-03-11,756.8688535789302,757.8592603330378,742.8050655806766,752.9072265625,1388921,88,94,95,93,41,76
1061,2021-03-12,743.9935883065006,749.2952024535952,734.8818338028459,742.6069946289062,1883354,82,89,92,89,0,77
1062,2021-03-15,745.7762708415171,750.1340846517842,735.6741100629013,741.41845703125,1503431,84,90,90,94,0,90
1063,2021-03-16,723.3931359265049,764.6930502719404,723.3931359265049,762.6132202148438,7164210,90,100,95,100,0,79
1064,2021-03-17,759.6419530312106,763.9997667721278,748.1532592773438,748.1532592773438,1755209,84,92,90,97,0,78
1065,2021-03-18,747.5590273020271,762.2170355923349,744.9839938475146,759.4439086914062,1924637,88,91,89,92,20,73
1066,2021-03-19,754.2937790871925,881.0163386141181,744.2114453258405,762.6132202148438,8462466,85,89,87,88,0,71
1067,2021-03-22,760.4342915216696,769.0498751533986,749.3417238177165,756.0765380859375,2153646,90,96,98,96,20,79
1068,2021-03-23,752.3129299279867,774.2999714823598,750.7283033356262,770.5364379882812,3736720,86,93,99,96,0,71
1069,2021-03-24,765.5843942376296,770.9326147032292,756.0765139094848,757.2649536132812,3289048,89,89,96,100,0,86
1070,2021-03-25,755.0861456648705,773.5076874079208,753.5014585630137,772.12109375,4085104,88,92,97,99,20,100
1071,2021-03-26,779.6481853518376,779.8462787865963,758.6515507096346,763.2073974609375,2973021,88,89,90,91,42,81
1072,2021-03-29,754.6899423732352,779.8462979655286,742.4088745117188,742.4088745117188,3011167,88,95,91,95,41,71
1073,2021-03-30,745.9743472746534,752.5575536052921,741.2204071488505,749.9359741210938,2944876,86,96,97,97,21,78
1074,2021-03-31,749.7379030369731,751.7187165192372,739.2396157608252,739.6357421875,3759101,92,97,99,99,42,77
1075,2021-04-01,744.1916751776339,757.0669632571802,742.2108616269344,756.6707763671875,2226687,86,97,94,96,0,77
1076,2021-04-06,763.4054922981795,774.6961531542435,757.8592388125235,772.3191528320312,2320329,91,100,99,100,0,67
1077,2021-04-07,777.6674195710069,791.7312080061083,772.7153856466496,782.2232666015625,2923894,86,97,100,97,33,67
1078,2021-04-08,786.3829435649047,786.9771634230112,766.6590153002032,773.7057495117188,6036422,88,98,94,99,0,86
1079,2021-04-09,775.4884788265765,791.5330801336041,773.2560739819389,786.9771728515625,2968919,85,93,89,87,0,76
1080,2021-04-12,787.3733581069783,787.3733581069783,770.7345369689833,773.3095703125,3958026,87,96,97,99,33,93
1081,2021-04-13,773.1114588990299,784.2040262163237,771.7249257653862,777.2711791992188,2067883,84,89,90,94,67,100
1082,2021-04-14,779.4501150010723,781.034741626813,768.2515790689384,774.2999877929688,2483172,91,88,92,91,33,82
1083,2021-04-15,775.0,795.7999877929688,768.2000122070312,794.7999877929688,3025985,88,90,92,94,34,96
1084,2021-04-16,794.4000244140625,797.5999755859375,780.0,784.0,2857089,91,89,88,89,0,77
1085,2021-04-19,783.5999755859375,793.3359985351562,777.4000244140625,778.0,1705567,87,93,93,96,34,80
1086,2021-04-20,776.2000122070312,776.2000122070312,763.2000122070312,765.7999877929688,1862214,87,91,93,93,66,85
1087,2021-04-21,770.0,777.4000244140625,766.0,770.0,1540448,88,85,91,97,0,89
1088,2021-04-22,775.4000244140625,780.0,764.0,779.5999755859375,3390060,88,92,90,95,33,97
1089,2021-04-23,776.5999755859375,786.0,773.7999877929688,782.4000244140625,1310965,86,83,83,93,35,70
1090,2021-04-26,781.5999755859375,789.7999877929688,774.0,776.2000122070312,1380295,88,90,91,96,100,98
1091,2021-04-27,771.5999755859375,774.7999877929688,765.7999877929688,769.4000244140625,1514227,88,92,96,97,33,86
1092,2021-04-28,770.2000122070312,787.7999877929688,770.2000122070312,773.4000244140625,1841106,86,93,93,92,33,81
1093,2021-04-29,768.7999877929688,778.0,763.4000244140625,767.2000122070312,1836724,86,88,94,93,0,97
1094,2021-04-30,768.2000122070312,778.0,762.0,772.0,2965044,84,85,88,86,0,70
1095,2021-05-04,776.4000244140625,786.7999877929688,754.0,755.4000244140625,4801914,95,97,97,94,32,82
1096,2021-05-05,761.7999877929688,771.2000122070312,758.2000122070312,765.5999755859375,4883110,94,93,97,94,33,90
1097,2021-05-06,778.4000244140625,784.5999755859375,769.9359741210938,779.7999877929688,2656015,93,92,96,98,33,92
1098,2021-05-07,783.2000122070312,788.0,772.7999877929688,780.5999755859375,3754798,92,88,92,90,0,78
1099,2021-05-10,784.7999877929688,790.8740234375,777.0,781.2000122070312,4145299,95,90,100,94,34,72
1100,2021-05-11,770.0,778.5999755859375,735.4500122070312,753.7999877929688,3041297,93,92,94,91,0,65
1101,2021-05-12,753.2000122070312,766.4000244140625,751.5999755859375,753.2000122070312,2354983,94,91,93,94,0,100
1102,2021-05-13,746.4000244140625,754.4000244140625,734.5999755859375,752.4000244140625,1974743,98,89,92,96,34,65
1103,2021-05-14,762.0,768.7999877929688,756.7999877929688,768.7999877929688,1526736,91,91,93,90,36,78
1104,2021-05-17,771.7999877929688,777.0,758.2000122070312,759.4000244140625,1664531,92,91,99,97,100,91
1105,2021-05-18,766.2000122070312,766.4099731445312,757.0,757.5999755859375,3863680,93,98,94,93,33,81
1106,2021-05-19,750.2000122070312,754.2000122070312,736.5999755859375,750.5999755859375,1554304,94,100,92,100,0,91
1107,2021-05-20,759.5999755859375,761.0,743.5999755859375,757.5999755859375,2329123,91,93,94,96,34,89
1108,2021-05-21,759.4000244140625,760.7059936523438,748.4000244140625,754.4000244140625,4107170,86,91,85,86,34,68
1109,2021-05-24,755.5999755859375,758.0,742.4000244140625,752.0,1606397,93,92,96,94,0,76
1110,2021-05-25,753.5999755859375,755.2000122070312,744.5999755859375,750.5999755859375,1231792,92,91,97,98,34,83
1111,2021-05-26,744.4000244140625,764.7999877929688,744.4000244140625,758.4000244140625,1645531,94,93,93,96,0,71
1112,2021-05-27,756.7999877929688,760.7999877929688,736.5999755859375,739.2000122070312,5243820,93,87,91,92,33,76
1113,2021-05-28,739.4000244140625,766.5999755859375,737.5999755859375,756.4000244140625,3870620,91,86,85,89,0,56
1114,2021-06-01,757.4000244140625,776.1079711914062,757.4000244140625,774.0,2222733,89,98,92,31,0,98
1115,2021-06-02,774.0,778.5999755859375,765.5999755859375,773.0,1621084,95,95,95,33,0,91
1116,2021-06-03,771.5999755859375,774.2000122070312,754.4000244140625,760.0,1856826,91,91,93,33,0,99
1117,2021-06-04,761.7999877929688,763.7999877929688,753.4000244140625,755.7999877929688,1206555,91,94,89,31,0,61
1118,2021-06-07,759.4000244140625,775.0,755.2000122070312,768.4000244140625,2255487,87,93,90,32,0,82
1119,2021-06-08,767.4000244140625,769.7999877929688,758.4000244140625,758.4000244140625,1940114,86,95,90,33,0,80
1120,2021-06-09,750.2000122070312,755.7999877929688,738.2000122070312,741.2000122070312,1772282,89,94,92,32,0,75
1121,2021-06-10,741.4000244140625,743.0,727.7999877929688,728.5999755859375,1825697,91,96,92,32,33,97
1122,2021-06-11,728.2000122070312,737.7999877929688,726.0,731.2000122070312,1366761,88,89,88,29,100,79
1123,2021-06-14,741.5999755859375,741.5999755859375,729.2000122070312,731.2000122070312,1390304,89,100,89,32,0,79
1124,2021-06-15,739.0,739.0,728.5040283203125,730.7999877929688,1598172,91,98,91,32,32,91
1125,2021-06-16,734.0,739.7999877929688,725.7999877929688,733.7999877929688,1831913,89,95,86,33,0,93
1126,2021-06-17,727.7999877929688,733.4000244140625,715.7999877929688,724.7999877929688,2174170,83,95,92,33,0,83
1127,2021-06-18,725.5999755859375,730.2000122070312,701.5999755859375,707.7999877929688,3911156,86,93,87,29,0,76
1128,2021-06-21,700.7999877929688,711.5999755859375,694.5999755859375,709.7999877929688,3314683,87,97,92,32,0,65
1129,2021-06-22,710.5999755859375,713.4000244140625,706.7999877929688,709.2000122070312,3222642,88,97,95,31,33,93
1130,2021-06-23,707.0,708.0,695.0,696.7999877929688,2115911,86,99,90,32,0,100
1131,2021-06-24,699.7999877929688,710.7999877929688,699.7999877929688,702.7999877929688,2640206,92,96,91,96,0,85
1132,2021-06-25,706.2000122070312,707.4000244140625,690.7999877929688,702.2000122070312,2376246,88,91,88,100,34,71
1133,2021-06-28,699.0,706.4000244140625,697.4000244140625,703.0,2580747,89,98,92,52,0,84
1134,2021-06-29,701.7999877929688,715.2000122070312,701.7999877929688,706.0,2434016,87,94,93,47,33,80
